,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG
2004-06-03,17.090129186435,,1.8248979146379,,12.757010499469,13.873502640998,31.96665567625268,138.38743337753982,19.770266979553,22.429215834016986,33.771946824737,12.651815676999,25.246106003543,18.772799608235854,,22.794967158906,6.2612710665287,17.647515112083,6.9620981368541,19.357610813313,30.509899370389,36.082901029188,1097.233392344
2004-06-04,17.206110103069,,1.8493155627915,,12.895082439936,14.072417988706,32.24893879320289,137.47498876186373,19.675634668522,22.68897512652676,34.268170063857,12.765386733346,25.257478123364,18.89751924421935,,22.656784825433,6.1973152844395,17.562371102215,7.1234712724766,19.29375441572,30.74948631023,36.518111458268,1106.9434223648
2004-06-07,18.086200588119,,1.9155002406815,,12.884622444446,14.264590443272,32.84402212082764,141.47236517339707,19.849127238745,23.658077102428607,35.85752275727,12.878957789692,25.581583538275,19.670780987317027,,22.700286671156,6.2932489575732,18.005119953531,7.3155821482176,19.58110820489,31.071431260642,36.923648449002,1117.4003777717
2004-06-08,18.120312622423,,1.9501990038472,,12.865794452564,14.396076859553,32.72958301936134,141.7330636350188,20.093594042242,23.538188198193325,35.778414704656,12.833529367154,25.507664759435,19.456263213425412,,22.362793845532,6.2911170981703,17.823479399145,7.2771599730694,19.688295729422,31.033995801292,36.300506243728,1107.2421925193
2004-06-09,17.874705975433,,1.9405604585234,,12.710986519314,14.352248054126,32.363377894669185,136.9970415822239,19.581002357491,22.95372979004634,34.69247689151,12.901672000962,25.422373860775,19.23675665409446,,22.305679675042,6.1717329716038,17.573723636864,7.2233689278619,19.191128062445,30.64466702405,35.538887992838,1096.1876968033
2004-06-10,17.942930044041,,1.975259221689,,12.696342525628,14.396076859553,32.027689863701376,138.25708414672894,19.833355186907,22.903776079948305,34.807543149857,12.719958310807,25.485116986749,19.226779083215778,,22.373178240167,6.1781285498127,17.709954052653,7.092733532358,19.17060279179,30.854305596411,35.024548394834,1094.3950758764
2004-06-14,17.608632107859,,1.9354199010174,,12.604294565317,14.358990947269,31.83695802792421,137.08394106943112,19.69929274628,22.619039932389512,34.555835709723,12.606387254461,25.091546469273,19.002283738445488,,22.279718688456,6.1013816113058,17.585076171513,7.1465245775655,19.083940537913,30.53984773787,34.431079627907,1086.9258220143
2004-06-15,17.765547465659,,1.9720463732478,,12.669146537354,14.497220256693,31.85984584821747,137.51843850546734,19.59677440933,22.82385014379145,34.944184331643,12.644244273243,25.256960165024,19.166913657943702,,22.445869002609,6.161073674589,17.698601518004,7.3770576284547,19.33480495703,30.487438094779,34.193692121136,1077.8133323026
2004-06-16,17.786014686242,,2.1037731593396,,12.581282575239,14.443277111552,32.05057768399463,141.60271440420794,19.959531601615,22.309326929781705,34.28255334615,12.500387601871,25.011691581669,19.54107256589419,,22.435484607974,6.1930515656336,17.789421795197,7.3463198883361,19.599352889917,30.517386462259,34.787160888063,1080.3528786157
2004-06-17,17.444894343199,,2.1082711471574,,12.572914578847,14.557906294977,32.485446269566566,143.9490005588036,21.126663437664,22.28435007473269,32.829841834524,12.273245489178,24.851981806461,19.51113985325815,,22.404331424071,6.1504143775741,17.919975943662,7.6306439844328,19.603914061173,30.472463911039,34.579446819639,1079.4565681522
2004-06-18,17.663211362746,,2.1146968440399,,12.499694610418,14.497220256693,32.348119347807014,146.12148773898474,21.449990500353,21.34522032488966,32.887374963697,12.326245315473,24.834870044831,19.655814630999007,,22.456253397244,6.1184364865295,18.101616498049,7.5384307640771,19.52637414981,30.360157532989,34.589337965754,1078.112102457
2004-06-21,17.45171675006,,2.0774278021212,,12.411830648303,14.348876607555,32.546480457015264,150.42301235574342,21.079347282148,21.73485926365432,32.383960083431,12.515530409384,24.595305382019,19.735635198028447,,22.726247657742,6.1120409083206,18.15270290397,7.5230618940179,19.140955178621,30.128057685018,34.490426504599,1069.1489978225
2004-06-22,17.826949127407,,2.1204799712342,,12.365806668148,14.166818492703,32.515963363290915,151.4658062022304,20.992600997036,21.979632443134687,33.37640656167,12.545816024409,24.863389647547,19.745612768907122,,22.684710079204,6.0694037202612,18.022148755505,7.6613817245514,19.366733155827,30.487438094779,34.035433783288,1080.0541084612
2004-06-23,18.447788151744,,2.1654598494119,,12.405554651009,14.143218366704,32.622773191326125,154.24658979286227,21.733887433446,22.18444265453662,33.46270625543,12.470101986845,25.15999351579,19.80048940873986,,22.84566819604,6.0438214074255,18.027825022829,7.6383284194625,19.384977840853,30.165493144368,33.085883756205,1076.7676367619
2004-06-24,18.720684426178,,2.1320462256227,,12.252838716857,14.129732580419,32.69143665220591,155.55008210097094,21.623483070576,21.86473890990921,33.081549274657,12.364102334255,24.948948455694,19.780534266982503,,22.804130617501,6.1141727677236,18.186760507917,7.5922218092846,19.150077521135,30.232876971198,32.393503528123,1066.6094515094
2004-06-25,20.132922646375,,2.1654598494119,,12.225642728583,13.67458729329,32.57699755073961,158.54811440962098,21.662913200172,22.28060354647534,33.218190456444,12.41710216055,24.207438785086,20.394154876021307,,22.741824249694,6.1418869399622,18.147026636645,7.7997015550849,19.22533684687,30.247851154938,31.938510806812,1071.8379292129
2004-06-28,19.750867862167,,2.0877089171333,,12.208906735799,13.748759117859,32.454929175842224,154.68108722889852,21.528850759545,22.405522830768206,32.801075269937,12.560958831922,24.116176056396,20.638605362548955,,22.695094473838,6.2889852387673,18.311638389058,7.6536972895217,19.052012339116,30.367644624859,27.190760671392,1068.5514575135
2004-06-29,20.207969121844,,2.0883514868215,,12.355346672658,13.924074339568,32.347589462054884,157.11427287070137,21.418446396676,22.735309741301368,33.189423891857,12.515530409384,24.064840771507,21.022741841378128,,22.36798604285,6.1717329716038,18.073235161426,7.5768529392253,19.099904637311,30.337696257379,26.636856488926,1065.8625261232
2004-06-30,19.976007288575,,2.0909217655745,,12.505970607712,13.742016224717,32.41659356377532,158.9826118456572,21.670799226092,23.234986878472824,33.858246518497,12.704815503294,23.88801923467,21.371956822131917,,22.305679675042,6.1632055339919,18.164055438619,7.6306439844328,19.384977840853,30.55482192161,26.60718305058,1064.8168305825
2004-07-01,19.539373249481,,2.0755000930565,,11.658710973031,13.728530438431,32.24024974826755,157.59222005034127,21.820633718557,22.93518059616995,32.254510542791,12.651815676999,23.671270254031,21.142311876133768,,22.035685414544,6.2271613160811,17.931328478312,7.47695528384,19.250423288781,30.479951002909,26.577509612234,1068.1033022818
2004-07-02,19.286944195629,,1.9971065910896,,11.621054989267,13.684701633004,32.12524291206684,157.24462210151225,22.009898340619,22.560422743291355,31.823012073991,12.553387428166,22.758642967128,21.022497121699953,,22.238181109918,6.2271613160811,17.993767418882,7.5691685041957,18.867284903221,30.6821024834,26.696203365619,1069.5971530542
2004-07-06,18.707039612457,,1.9887531851423,,11.296795129081,13.414985907298,31.711218301744257,157.3315215887195,21.48153460403,22.130700405323903,30.607624720204,12.530673216896,23.254884054382,20.183793840663242,,22.305679675042,6.3188312704089,17.925652210987,7.5384307640771,18.463621247006,30.74199921836,26.033496575884,1062.1278991921
2004-07-07,18.638815543848,,1.9527692826002,,11.259139145317,13.3441855293,31.580877220716776,157.72256928115212,21.489420629949,22.645367856610505,31.031931547858,12.477673390601,23.300515418727,20.088940493403136,,22.284910885773,6.4510065533932,17.75536419125,7.6767505946107,18.655190439786,30.854305596411,25.62795958515,1057.3475767204
2004-07-08,18.33180723511,,1.9367050403939,,11.227759158848,13.580186789293,31.910563484492165,158.2439662043956,21.48153460403,21.685987753241303,30.470983538418,12.379245141768,23.072358597001,19.230268086627458,,22.269334293821,6.2463480507079,17.948357280285,7.5999062443143,19.104465808568,30.62969284031,25.360898640032,1047.4881616224
2004-07-09,18.311340014527,,1.9296367738231,,11.106423211165,13.452071819583,32.14824427930698,149.7712662016891,21.284383956048,22.140693948067334,31.103847959324,12.386816545524,23.10658212026,19.554766379885706,,22.212220123331,6.387050771304,17.840508201118,7.6306439844328,19.378136083968,30.270312430548,25.153184571608,1045.2473854637
2004-07-12,17.942930044041,,1.8724480715686,,10.991363260776,13.620644148149,32.33992233964151,146.12148773898474,20.874310608248,21.95581340731389,30.657966208231,12.356530930498,23.095174279174,19.73448851153643,,22.103183979668,6.4062375059307,17.81780313182,7.6921194646699,19.384977840853,30.57728319722,25.014708525991,1054.2104900983
2004-07-13,17.929285230319,,1.8775886290746,,11.171275183202,13.667844400147,32.631272991349995,142.99310619952385,20.267086612466,21.8209005802776,30.722690978551,12.379245141768,23.055246835372,19.4599130326256,,22.160298150158,6.3465454426475,17.840508201118,7.8458081652628,19.711101585705,30.69707666714,25.143293425492,1050.32647809
2004-07-14,17.601809700999,,1.9007211378517,,11.043663238225,13.49479075953,32.56993601204294,146.42563594421011,20.43269315677,21.66100389638273,29.751819423751,12.295959700447,22.376480290738,19.464905314060346,,22.388754832119,6.2953808169762,17.999443686206,7.9226525155592,19.70425982882,30.64466702405,25.618068439034,1047.3387765451
2004-07-15,17.629099328442,,2.1159819834164,,11.058307231911,13.49479075953,32.69260997065704,144.9048949180833,20.503667390043,21.70097806735645,29.766202706045,12.227817066639,22.781458649301,19.464905314060346,,22.508175370416,6.1440187993652,17.965386082259,7.8304392952035,20.028102988044,30.68958957527,26.013714283653,1038.6744420651
2004-07-16,17.267511764817,,2.0690743961739,,11.066675228303,13.267445780679,32.41659356377532,148.81537184240938,20.243428534708,21.59104909717873,28.795331151245,12.227817066639,22.821386093103,18.965677170586112,,22.591250527493,5.9905249223512,18.124321567347,7.8227548601738,19.877584336574,30.764460493971,25.746653338535,1030.9064180485
2004-07-19,17.192465289347,,2.0542952933441,,11.144079194928,13.277625406598,32.14824427930698,149.29331902204922,20.211884431031,21.08137841726384,28.622731763725,12.41710216055,22.889833139621,19.00062314062931,,22.689902276521,5.8999208977249,18.084587696075,7.8534926002924,19.88214550783,30.966611974461,25.716979900189,1027.7693314264
2004-07-20,17.594987294138,,2.0690743961739,,11.263323143513,13.359062413947,30.944506060406145,145.860789277363,20.345946871658,21.18131384469813,29.219637978898,12.780529540859,22.924056662879,19.499851284103542,,23.115662456538,6.2591392071257,18.164055438619,7.8995992104702,20.000735960504,31.071431260642,25.796109069113,1027.4705612719
2004-07-21,16.714896809088,,2.0318053542553,,10.993455259874,13.152076686934,30.34647051216242,141.64616414781156,20.164568275515,20.42680136756923,28.579581916845,12.492816198114,22.855609616362,19.13541473936735,,22.939127747751,6.0310302510077,17.766716725899,7.3386354533065,19.670051044395,31.303531108613,25.469701247302,1006.1084952263
2004-07-22,16.953681049218,,2.0356607723848,,11.472523053311,13.325130327552,29.970781513906747,139.90817440366664,19.841241212826,20.391823967967227,29.305937672658,12.454959179332,22.758642967128,18.631194314458376,,22.882013577261,6.3039082545881,17.590752438837,7.4846397188697,19.496726536642,31.048969985032,25.30155176334,1004.3158742994
2004-07-23,16.073590564168,,1.972688942936,,11.585491004602,13.10796497462,29.633428127717977,140.69026978853185,19.644090564845,20.161972484868357,28.234383141805,12.212674259126,22.59893319192,18.741024506022708,,22.721055460425,6.314567551603,17.318291607258,7.3616887583954,19.172883377418,30.861792688281,25.133402279377,1017.3123760195
2004-07-26,15.821161510316,,2.0086728454782,,11.472523053311,13.067246470945,30.246797920788467,136.4756446589804,19.265561320721,19.837182345706907,27.896376007912,12.07638899151,22.530486145403,18.756001350326933,,22.59644272481,6.2868533793643,17.346672943881,7.3463198883361,18.999558869664,30.779434677711,24.88612362649,1030.7570329713
2004-07-27,15.862095951481,,2.0838534990038,,11.177551180496,13.297984658435,30.33880338974904,137.95293594150357,19.399623761348,20.12199831389464,27.788501390712,12.015817761459,23.465929114478,19.320129152452818,,22.508175370416,6.6769836501082,17.261528934012,7.4923241538993,18.267490882969,30.64466702405,24.896014772606,1058.2438871838
2004-07-28,15.561910049604,,2.0735723839917,,11.058307231911,13.250479737482,30.62248691904414,142.42825953267678,19.131498880094,20.20194665584207,27.572752156312,12.053674780241,23.437409511762,19.190329835149516,,22.793746222867,6.8048952142865,17.448845755723,7.4001109335436,18.012065292595,29.147248650043,24.579498096911,1061.8291290376
2004-07-29,16.066768157307,,2.0973474624571,,11.294703129983,13.284411823877,30.676156775937805,143.2538046611456,19.48637004646,20.711617335756962,27.989867342819,12.152103029075,23.859499631954,19.874272391709216,,22.897590169212,6.8986970280173,17.874565805066,7.4154798036029,19.213933918728,29.798625642736,25.242204886647,1050.924018399
2004-07-30,16.244150735689,,2.0780703718095,,11.309347123669,13.352275996668,31.120849875913915,146.72978414943546,19.423281839106,21.076381645892123,28.550815352258,11.682675996176,23.945058440101,20.06897136766417,,23.203929810932,6.9861032635391,17.658867646732,7.4154798036029,19.56742469112,29.678832172816,24.935579357068,1055.4055707162
2004-08-02,16.394243686628,,2.0292350755023,,11.275875138101,13.321737118912,30.61481979663076,146.8601333802463,19.58888838341,20.97144944708612,28.960738897618,12.220245662883,23.813868267609,19.714519385797463,,23.401233308989,7.0351360298075,17.834831933794,7.4154798036029,19.651806359368,29.581499978505,24.431130905179,1054.5092602528
2004-08-03,15.814339103455,,2.0106005545429,,11.273783139003,13.291198241156,30.231463675961702,145.38284209772314,19.462711968702,21.581055554435295,27.536793950579,12.121817414049,23.619934969143,19.94915661323035,,23.515461649969,6.8219500895103,17.959709814934,7.4231642386325,19.749871541387,29.341913038664,26.676421073388,1063.6217499645
2004-08-04,15.657423745656,,2.0427290389556,,11.357463102922,13.277625406598,30.361804756989184,140.77716927573908,19.659862616684,21.72596192421502,27.421727692232,12.152103029075,23.540080081539,19.929187487491383,,23.634882188266,6.6663243530933,18.135674101996,7.2771599730694,19.464798337845,29.087351915083,26.636856488926,1058.8414274928
2004-08-05,15.384527471222,,2.0170262514255,,11.202655169672,13.135110643736,29.679430862198263,138.56123235195432,19.59677440933,21.66100389638273,27.421727692232,12.106674606536,23.192140928407,19.24524493093168,,23.287004968009,6.5085667572734,18.158379171294,7.1004179673876,19.357610813313,28.787868240282,26.142299183154,1035.2385852885
2004-08-06,14.906958990962,,1.9135725316168,,11.085503220185,13.128324226457,29.464751434623594,134.69420517123183,19.210359139286,21.131346130980983,26.033740950926,11.818961263792,22.399295972911,18.111997045245175,,23.515461649969,6.5725225393626,18.362724794979,7.0696802272691,19.12955225048,28.608178035401,25.855455945805,1019.1049969464
2004-08-09,15.009295093875,,1.9469861554059,,11.026927245442,13.016348341352,29.349744598422877,135.08525286366444,19.115726828255,21.191307387441558,25.832374998819,11.924960916382,22.176843071728,18.696093973110028,,23.484308466065,6.7750491826449,18.133190735042,7.2233689278619,19.339366128287,28.608178035401,25.716979900189,1021.0470029505
2004-08-10,15.596022083908,,2.0253796573728,,11.127343202145,13.250479737482,29.57209114841093,136.4756446589804,19.399623761348,21.68099098186959,25.774841869646,11.849246878817,22.245290118246,19.13042245793261,,23.660843174853,6.915751903241,18.190574250026,7.200315622773,19.907231949742,28.885200434592,25.885129384152,1023.7359343409
2004-08-11,14.852379736075,,1.9926086032719,,11.185919176888,13.498183968169,29.618093882891216,133.08656465789778,19.060524646821,21.750945781073593,25.710117099326,12.038531972728,22.387888131824,18.656155721632086,,23.826993489006,6.8219500895103,18.43158501296,7.3078977131879,20.440888986773,28.814073061827,26.963264310737,1017.4617610967
2004-08-12,13.426496702157,,1.9514841432237,,11.087595219283,13.447285838576,29.365078843249638,130.82717799050937,18.500616806554,21.43115241328386,24.329321999166,12.015817761459,22.211066594987,18.2567732068527,,23.66603537217,6.7132252599587,18.276649522502,7.2694755380397,20.434047229888,28.724005628448,27.180869525277,999.38616675039
2004-08-13,13.999578878469,,1.9816849185716,,10.441167498008,13.433713004018,29.349744598422877,132.08722055501445,18.697767454535,21.720965152843306,24.142339329353,11.909818108869,22.359368529109,18.156927578157852,,23.634882188266,6.8304775271222,18.282387874001,7.3463198883361,20.707717505288,28.656455053413,27.012720041314,993.11199350622
2004-08-16,14.136027015686,,1.9778295004421,,10.773795354586,13.57283455824,29.978448636320127,142.21101081465864,19.360193631752,22.420513144883348,24.609796003886,12.053674780241,22.764346887672,18.436495338503423,,23.754302726564,6.9242793408529,18.443061715957,7.5461151991068,20.940337239378,28.724005628448,27.36880130147,1016.5654506332
2004-08-17,14.456680138146,,1.9836126276363,,10.855383319407,13.57283455824,29.817439065639125,136.21494619735867,19.541572227895,22.370545431166203,25.436834735753,12.091531799023,22.781458649301,18.376587961286518,,23.785455910468,7.1950254850304,18.305341279994,7.7074883347292,21.177518144725,28.986702309136,27.072066918007,1020.5988477188
2004-08-18,14.852379736075,,2.0395161905143,,10.959983274306,13.773033867974,30.11645683976099,141.47236517339707,20.054163912646,22.745303284044798,26.155998850419,12.148317327197,22.884129219077,18.92074663767343,,23.951606224621,7.299486595776,18.50618358244,7.6536972895217,21.318914453682,29.677219298375,27.210542963623,1045.2473854637
2004-08-19,14.879669363519,,1.9733315126243,,10.988225262129,13.813752371648,30.231463675961702,140.34267183970283,20.416921104931,22.650364627982217,26.342981520232,12.171138211343,22.684492000068,18.651163440197344,,23.743918331929,7.1694431721947,18.311079631493,7.6383284194625,21.084014133963,29.692230537272,27.36880130147,1042.7078391506
2004-08-20,15.145743231092,,1.9791146398186,,11.046829130194,13.915548630835,30.11645683976099,138.34398363393618,20.543097519639,23.03011925223253,26.407706290552,12.117889481668,22.787162569844,20.99753571452624,,23.930837435352,7.2717724235374,18.534875339932,7.884230340411,21.489958375807,29.932410359616,27.705100269396,1053.1647945576
2004-08-23,15.111631196788,,1.9971065910896,,11.136827927579,13.871436918521,29.901777412186316,139.95162414727025,20.692932012105,22.800267769133658,26.429281213992,12.011392022319,22.747235126042,21.187242409046448,,23.878915462179,7.1587838751799,18.448800067455,7.7612793799367,21.350842652479,29.669713678927,27.69520912328,1049.728937781
2004-08-24,14.743221226301,,2.0530101539676,,11.097061017106,13.912155422196,30.039785615627174,139.6909256856485,20.621957778832,22.850235482850803,25.609434123273,12.171138211343,22.981095868311,21.157288720437997,,23.85814667291,7.2184759384631,18.471753473449,7.6767505946107,20.999632465715,29.767286731754,27.398474739817,1051.8203288624
2004-08-25,14.982005466431,,2.1236928196754,,11.172408847475,14.064849810976,30.07812122769408,140.34267183970283,20.653501882509,23.105070822808248,25.595050840979,12.049426829229,23.146509564062,21.976022875735737,,23.987951605842,7.2866954393582,18.569305448922,7.7151727697589,21.004193636972,29.984949695753,27.487495054856,1062.1278991921
2004-08-26,14.722754005719,,2.2271465394841,,11.228919720252,13.986806012266,29.886443167359552,141.5592646606043,20.282858664304,23.065096651834526,25.220453980937,12.041819867847,22.838497854732,21.856208121301922,,24.019104789745,7.2781680017463,18.529136988433,7.6460128544921,21.045244178282,29.909893501271,27.220434109738,1056.6006513342
2004-08-27,14.763688446884,,2.2072268791483,,11.316825522349,14.085209062813,29.91711165701308,144.1662492768217,20.440579182689,23.19001593612739,25.270880481327,11.988571138173,22.735827284956,22.02594569008316,,24.050257973649,7.3335963462236,18.552090394427,7.6844350296403,21.077172377078,30.014972173546,27.69520912328,1059.4389678018
2004-08-30,14.415745696981,,2.1924477763185,,11.314732527061,13.986806012266,29.74843496391869,139.34332773681953,20.306516742062,22.765290369531655,24.781023048964,11.973357215409,22.673084158981,21.766347055476558,,24.180062906581,7.1715750315977,18.575043800421,7.6306439844328,21.008754808228,29.962432837409,27.121522648584,1058.8414274928
2004-08-31,13.985934064747,,2.2162228547838,,11.323104508213,14.146286818325,29.556756903584166,140.03852363447749,20.582527649235,22.920190282054804,25.011544193605,12.148317327197,22.684492000068,22.170721851690686,,24.294291247561,7.0990918118966,18.781624454364,7.7535949449071,21.12962584653,30.097533987477,27.240216401969,1064.2192902735
2004-09-01,14.115559795103,,2.3042549020745,,11.551240994608,14.271835537989,28.767043295005916,143.86210107159636,20.874310608248,22.89020965382452,25.292491838637,12.315670477603,22.867017457448,21.966038312866253,,24.330636628782,7.2824317205522,18.861961375342,7.6229595494032,21.084014133963,30.12755646527,27.358910155355,1049.9530153969
2004-09-02,14.463502545007,,2.2914035083094,,11.835888353779,14.451675595886,29.44941718979683,147.0851696393524,20.756020219459,23.404877105111122,25.77514548523,12.528665396301,23.334738941986,22.42532820486255,,24.299483444879,7.7727593832358,18.976728405311,7.7459105098774,21.325756210567,30.285174473683,27.299563278662,1075.0765172608
2004-09-03,13.897242775556,,2.2637730117145,,11.777284485714,14.478821265002,29.863441800119414,146.1269600651546,20.424807130851,23.24997719258797,24.615335976253,12.566700203211,23.465929114478,22.070876222995842,,24.294291247561,7.6874850071169,18.884914781336,7.6383284194625,21.44434666324,30.30018571258,27.121522648584,1073.1324367594
2004-09-07,14.040513319634,,2.2978292051919,,11.842167339643,14.278621955268,30.093455472520844,147.782049329678,20.645615856589,23.604747959979708,24.334388331221,12.688411585325,23.443113432305,22.250598354646566,,24.364385911345,7.8559018999517,18.982466756809,7.6613817245514,21.473994276409,30.315196951476,27.546841931548,1086.5914556151
2004-09-08,13.7676170452,,2.3357408167989,,11.358685428109,14.309160833024,29.7867705759856,146.03985010386393,20.866424582328,23.899557470910864,24.399222403151,12.680804623943,23.591415366427,22.47525101920997,,24.006473134941,7.7365177733853,18.861961375342,7.6844350296403,21.640477027277,30.195107040304,27.15119608693,1085.0960090756
2004-09-09,14.436212917563,,2.2939737870624,,11.528218046439,14.251476286152,29.710099351851788,147.2158345812884,20.968942919279,24.459195864542902,25.782349271,12.711232469471,23.305250696771,22.919564066902037,,24.074897636312,7.6512433972664,18.821792914853,7.7843326850256,21.619951756622,30.210118279201,27.121522648584,1076.7215084543
2004-09-10,15.493685980995,,2.3048974717627,,11.406824319734,14.356665753978,29.7867705759856,144.95097558773014,21.118777411744,24.91889883074064,26.812490636117,12.642769817032,23.723051114468,23.46372274328895,,24.306488256338,7.9028028068171,18.902129835831,7.7997015550849,21.661002297932,30.022477792995,27.081958064122,1075.3756065687
2004-09-13,15.60966689763,,2.2869055204916,,11.312639531773,14.57383110691,30.177793819068036,148.43537403935827,20.661387908428,24.83895048879321,27.26632913963,12.741660315,23.717327821075,23.408807647506787,,24.248590601332,7.9582311512943,18.511921933938,7.6460128544921,21.731700452411,30.17259018196,27.250107548085,1064.4588468302
2004-09-14,15.623311711351,,2.2804798236091,,11.509381088847,14.57043789827,30.354137634575803,148.69670392323036,21.071461256229,24.759002146845773,27.25912535386,12.642769817032,24.501419015932,23.59352206059225,,24.280171140426,8.0541648244281,18.597997206414,7.9918124308259,21.768189822464,30.165084562511,27.388583593701,1069.2442757567
2004-09-15,15.268546554587,,2.2618453026498,,11.459149201935,14.424529926769,30.515147205256802,147.34649952322445,20.992600997036,23.704683387413997,26.365855918374,12.498237550773,24.358336681104,23.588529779157508,,24.18016609996,8.0371099492043,18.684072478891,7.669066159581,22.009931899068,30.029983412443,28.071072675668,1065.057025446
2004-09-16,15.309480995752,,2.3357408167989,,11.53868302288,14.485607682281,30.798830734551906,151.5277776651782,21.26861190421,23.929538099141155,26.387467275684,12.490630589391,24.346890094318,24.057804234023287,,24.527552029999,7.9774178859211,18.821792914853,7.7612793799367,21.957478429616,30.007466554098,29.347030524562,1068.7956417948
2004-09-17,15.623311711351,,2.3865038221708,,11.521939060575,14.563651480991,30.637821163870903,150.70023303291654,21.039917152552,24.05445738343402,27.064623138069,12.680804623943,24.398399734856,24.29743374289092,,24.59597653137,7.8559018999517,18.844746320847,7.968759125737,21.772750993721,29.909893501271,29.703111784718,1071.9360795278
2004-09-20,15.85527354462,,2.4231302944012,,11.413103305598,14.451675595886,30.530481450083567,151.48422268453288,21.126663437664,23.959518727371442,28.253247790127,12.528665396301,24.255317400028,24.23752636567401,,24.511761760452,7.7684956644298,18.844746320847,8.0917100862112,21.747664551809,29.534612528859,29.287683647869,1065.3561147539
2004-09-21,15.909852799507,,2.4424073850488,,11.490544131255,14.604369984666,30.530481450083567,152.13754739421316,21.323814085645,25.20871157030009,28.390119719758,12.688411585325,24.438462788608,24.177618988457105,,24.632820493647,7.8708249157725,18.884914781336,8.1839233065669,21.670124640446,29.654702440031,29.544853446871,1060.8697751354
2004-09-22,15.466396353552,,2.3723672890293,,11.339848470517,14.254869494791,30.093455472520844,152.0068824522771,21.213409722775,24.40423137945404,27.640925999673,12.574307164594,24.049278837876,23.668406282113388,,24.59597653137,7.832451446519,18.741455993875,7.9764435607666,21.505922475205,28.814073061827,29.070078433329,1045.6162204323
2004-09-23,15.432284319248,,2.3948572281181,,11.457056206647,14.377025005815,30.10878971734761,148.52248400064897,21.213409722775,24.609099005694336,27.821020643924,12.543879319065,23.768837461613,23.603465530389563,,24.290697986791,7.7021953019613,18.61521226091,7.8919147754406,21.382770851275,29.084275361964,28.961275826059,1035.8958179254
2004-09-24,14.886491770379,,2.3961423674946,,11.494730121831,14.366845379897,30.047452738040555,152.18110237485848,21.150321515421,24.16563554645467,26.985381494598,12.467809705244,23.76311416822,23.853237652404268,,24.359122488162,7.7555789677636,18.575043800421,7.8765459053813,21.683808154216,29.069264123067,29.366812816793,1033.8021927701
2004-09-27,14.565838647919,,2.4115640400127,,11.381708376278,14.397384257653,29.426415822556688,151.13578283937008,21.016259074794,23.920730449913556,26.870120922278,12.254814786546,23.517012552316,24.038069022695147,,24.274907717244,7.5270968781296,18.563567097424,7.6998038996996,21.884499689509,28.806567442378,29.079969579444,1026.4745047264
2004-09-28,14.524904206754,,2.4443350941136,,11.387987362142,14.424529926769,30.016784248387033,154.40240638777144,21.05568920439,24.335569695075034,26.992585280368,12.262421747928,23.482672791958,23.96813282853103,,24.306488256338,7.5206908382333,18.557828745925,7.7151727697589,22.55499186424,29.407016998238,29.050296141098,1022.2872544158
2004-09-29,14.743221226301,,2.4854595541617,,11.344034461093,14.356665753978,29.947408013606477,152.87798206518414,21.315928059725,24.82038182496254,27.835428215464,12.650376778414,23.9462595568,24.667494770172205,,24.195956369508,7.7278194615464,18.420108309963,7.5384307640771,22.463768439106,29.414522617687,29.584418031333,1024.3808795711
2004-09-30,14.715931598858,,2.4899575419795,,11.24147769198,14.373631797176,30.880132947878394,154.57662631035285,21.331700111564,24.725418624262925,27.936281216245,12.916620426788,23.648648300358,24.29283658715015,,24.290697986791,7.8687523392646,18.339771388985,7.6767505946107,22.789892183958,29.429533856583,29.139316456137,1016.7541022195
2004-10-01,15.684713373099,,2.4848169844735,,11.515660074711,14.315947250303,31.681813883120366,154.83795619422494,21.489420629949,24.98531791038819,28.72869765095,12.802516006056,24.072172011449,24.927257777067496,,24.417020143169,7.8388574864153,18.523398636935,7.7997015550849,22.89707970849,30.135062084718,29.228336771176,1027.670861958
2004-10-04,16.059945750446,,2.4925278207325,,11.312639531773,14.319340458943,32.66078964057932,152.87798206518414,21.607711018738,25.39266006075759,29.088886939452,13.083973577194,24.592991710222,25.22698432348514,,24.448600682263,7.9733843242372,18.46601512195,8.0148657359148,22.990583719252,30.382747526511,29.386595109024,1024.2313349171
2004-10-05,15.834806324038,,2.5297968626512,,11.201710781508,14.346486128059,32.59141340579876,156.71082036197504,21.221295748694,25.55009905139116,28.822346865961,12.96226219508,24.965005780775,25.077121050276318,,24.538078876364,7.9648429377088,18.511921933938,8.1685544365076,22.621128847462,30.17259018196,28.713997173172,994.47194878069
2004-10-06,15.705180593682,,2.6114032130593,,11.325197503501,14.319340458943,32.59141340579876,159.28056422005082,21.284383956048,25.824992527100576,28.858365794811,12.985083079226,25.050855181672,25.47176100305955,,24.553869145911,7.9904670972939,18.592258854916,8.1070789562705,22.680424073798,30.397758765407,28.318351328554,995.96739532021
2004-10-07,15.507330794717,,2.5458611048575,,11.128455946427,14.024131307301,32.167447526584255,154.7944012135796,21.039917152552,25.515112609028144,28.519787863619,12.840550812967,24.507142309325,25.426802021096904,,24.348595641797,8.0331740299358,18.477491824947,7.9610746907074,22.694107587568,30.157578943063,27.596297662126,999.1078330532
